Timestamp,ForwardX,ForwardY,ForwardZ,EulerAngleX,EulerAngleY,EulerAngleZ
11.4280,0.189364,0.043009,0.980965,357.535000,10.925900,11.646300
11.4456,0.178073,0.039627,0.983219,357.728900,10.265670,11.398250
11.4720,0.172506,0.034685,0.984398,358.012300,9.939598,11.159640
11.4892,0.180255,0.027113,0.983246,358.446400,10.388490,11.006620
11.5092,0.165350,0.019040,0.986051,358.909000,9.519306,10.532820
11.5269,0.159564,0.009953,0.987137,359.429700,9.182051,10.229220
11.5728,0.158600,0.012884,0.987259,359.261800,9.126390,10.101010
11.5868,0.139057,0.014527,0.990178,359.167600,7.994131,9.824379
11.6029,0.117057,0.012139,0.993051,359.304500,6.722764,9.627473
11.6321,0.102278,0.011759,0.994686,359.326300,5.870742,9.644491
11.6504,0.089338,0.010505,0.995946,359.398100,5.125830,9.533735
11.6770,0.067499,0.015295,0.997602,359.123600,3.870822,9.383532
11.7014,0.053189,0.016309,0.998451,359.065500,3.049364,9.481266
11.7280,0.024427,0.014830,0.999592,359.150300,1.399881,9.427573
11.7542,0.004290,0.017816,0.999832,358.979200,0.245818,9.126673
11.7805,-0.015385,0.020104,0.999680,358.848100,359.118300,8.782349
11.8082,-0.032362,0.017490,0.999323,358.997900,358.145200,8.571002
11.8352,-0.046503,0.015138,0.998803,359.132600,357.334300,8.510182
11.8635,-0.061892,0.010868,0.998024,359.377300,356.451400,8.316365
11.8921,-0.078411,0.009986,0.996871,359.427800,355.502500,8.044297
11.9182,-0.095186,0.008616,0.995422,359.506300,354.537800,8.085580
11.9470,-0.113664,0.008332,0.993484,359.522600,353.473200,8.096481
11.9738,-0.131257,0.007241,0.991322,359.585100,352.457600,8.098656
12.0030,-0.151380,0.007712,0.988446,359.558200,351.292800,7.748549
12.0305,-0.170091,0.009646,0.985381,359.447300,350.206500,7.728573
12.0578,-0.185202,0.011068,0.982638,359.365800,349.326400,7.639201
12.0862,-0.199596,0.007983,0.979846,359.542600,348.486300,7.540646
12.1140,-0.215316,0.007414,0.976516,359.575200,347.565600,7.200960
12.1384,-0.228343,0.008169,0.973546,359.532000,346.800000,7.209233
12.1708,-0.236217,0.007898,0.971668,359.547500,346.336200,7.309267
12.1974,-0.271790,0.005117,0.962343,359.706800,344.229000,6.991993
12.2263,-0.294494,-0.000607,0.955653,0.034795,342.872800,6.668880
12.2562,-0.316547,0.001551,0.948575,359.911100,341.545700,6.453351
12.2819,-0.335953,0.002696,0.941875,359.845600,340.369400,6.183644
12.3091,-0.354310,0.000259,0.935128,359.985100,339.248800,5.828754
12.3387,-0.373243,-0.002141,0.927731,0.122662,338.084200,5.620771
12.3655,-0.392843,-0.001591,0.919604,0.091131,336.868500,5.489967
12.3960,-0.411231,0.001813,0.911530,359.896100,335.717800,5.314781
12.4234,-0.429976,-0.000006,0.902840,0.000328,334.534000,5.213710
12.4484,-0.448679,-0.007735,0.893659,0.443159,333.340200,5.094953
12.4780,-0.466821,-0.010189,0.884293,0.583780,332.170300,4.974197
12.5057,-0.486402,-0.017399,0.873562,0.996921,330.890800,4.924012
12.5332,-0.512881,-0.038962,0.857575,2.232917,329.118000,4.986991
12.5624,-0.545293,-0.054702,0.836459,3.135741,326.899400,5.326500
12.5897,-0.581671,-0.060623,0.811162,3.475601,324.356300,5.090514
12.6156,-0.613772,-0.077859,0.785634,4.465505,322.001500,4.648804
12.6438,-0.647659,-0.093991,0.756111,5.393234,319.417800,4.225361
12.6729,-0.675542,-0.104882,0.729824,6.020364,317.212000,4.106155
12.6991,-0.702560,-0.093487,0.705457,5.364243,315.117900,3.932500
12.7258,-0.724986,-0.061927,0.685975,3.550409,313.416300,4.225641
12.7558,-0.748261,-0.021571,0.663053,1.236029,311.545000,4.460258
12.7832,-0.769258,-0.020240,0.638617,1.159749,309.698500,4.623409
12.8116,-0.791975,-0.050852,0.608432,2.914852,307.533100,3.674324
12.8386,-0.812320,-0.083019,0.577273,4.762097,305.399400,2.773841
12.8667,-0.830517,-0.116939,0.544580,6.715496,303.253300,2.062528
12.8961,-0.852980,-0.140466,0.502688,8.074802,300.512200,1.248792
12.9241,-0.869075,-0.141755,0.473935,8.149414,298.605100,0.847011
12.9517,-0.881516,-0.151599,0.447155,8.719625,296.896700,0.486074
12.9787,-0.891384,-0.149738,0.427801,8.611719,295.637700,359.781500
13.0061,-0.898551,-0.149915,0.412471,8.622020,294.657000,359.579300
13.0358,-0.903810,-0.141804,0.403757,8.152256,294.071600,359.505800
13.0580,-0.908883,-0.137330,0.393792,7.893359,293.425600,359.259100
13.0908,-0.905623,-0.135771,0.401763,7.803185,293.923600,359.318300
13.1182,-0.916898,-0.135979,0.375243,7.815258,292.257000,358.604900
13.1473,-0.919567,-0.142473,0.366194,8.190984,291.713600,358.299600
13.1754,-0.925091,-0.136862,0.354226,7.866313,290.952300,357.866800
13.2021,-0.927397,-0.143720,0.345369,8.263155,290.425700,358.086400
13.2285,-0.931887,-0.140793,0.334312,8.093754,289.735400,357.641300
13.2555,-0.934032,-0.154549,0.322024,8.890656,289.022600,357.455600
13.2833,-0.936916,-0.156996,0.312316,9.032561,288.435500,357.316100
13.3132,-0.939051,-0.163942,0.302170,9.435797,287.837200,357.246900
13.3402,-0.939516,-0.167352,0.298836,9.633889,287.644500,357.176400
13.3675,-0.938975,-0.176479,0.295264,10.164730,287.456000,357.222900
13.3955,-0.936221,-0.186900,0.297590,10.771940,287.633500,357.095400
13.4244,-0.934045,-0.192711,0.300704,11.111020,287.845300,357.109800
13.4535,-0.932500,-0.191732,0.306078,11.053870,288.171600,357.500100
13.4805,-0.931679,-0.189446,0.309976,10.920430,288.402600,357.706600
13.5074,-0.931142,-0.190232,0.311104,10.966350,288.475000,358.130100
13.5361,-0.931037,-0.193770,0.309230,11.172900,288.373100,358.360800
13.5649,-0.931378,-0.195946,0.306822,11.299990,288.233300,358.460200
13.5904,-0.932140,-0.192801,0.306502,11.116290,288.201700,358.269900
13.6156,-0.931756,-0.190063,0.309365,10.956460,288.367400,357.905000
13.6302,-0.930651,-0.191449,0.311828,11.037360,288.524200,357.737900
13.6457,-0.929919,-0.191182,0.314167,11.021760,288.667200,357.639700
13.6614,-0.929190,-0.191572,0.316079,11.044550,288.786600,357.545000
13.6756,-0.928728,-0.190334,0.318179,10.972300,288.911300,357.528700
13.6893,-0.928533,-0.188206,0.320007,10.848090,289.015800,357.583500
13.7043,-0.927896,-0.187772,0.322104,10.822790,289.143600,357.753400
13.7178,-0.927278,-0.187688,0.323927,10.817900,289.255900,357.904100
13.7321,-0.926089,-0.189611,0.326200,10.930060,289.404000,358.106300
13.7464,-0.924861,-0.191499,0.328573,11.040250,289.558500,358.244800
13.7609,-0.923438,-0.193505,0.331389,11.157420,289.741200,358.331200
13.7765,-0.922418,-0.194780,0.333476,11.231880,289.876100,358.397300
13.7910,-0.919919,-0.196044,0.339582,11.305690,290.261300,358.309600
13.8031,-0.918339,-0.196344,0.343662,11.323270,290.516900,358.291700
13.8168,-0.915359,-0.194652,0.352461,11.224420,291.059300,358.095600
13.8310,-0.912720,-0.192249,0.360532,11.084050,291.554400,357.977700
13.8440,-0.910590,-0.190269,0.366912,10.968480,291.946400,357.907000
13.8583,-0.907629,-0.188263,0.375188,10.851440,292.458800,357.936300
13.8745,-0.905014,-0.187662,0.381750,10.816400,292.870800,358.014700
13.8857,-0.902509,-0.187797,0.387569,10.824270,293.240400,358.111900
13.9004,-0.899776,-0.188952,0.393321,10.891610,293.611700,358.297900
13.9141,-0.897103,-0.189835,0.398959,10.943140,293.975600,358.510800
13.9290,-0.894548,-0.190301,0.404437,10.970340,294.328400,358.684300
13.9448,-0.892148,-0.190013,0.409838,10.953560,294.673200,358.790500
13.9574,-0.890081,-0.188352,0.415066,10.856590,295.000800,358.856100
13.9701,-0.886886,-0.188716,0.421687,10.877850,295.429600,358.859300
13.9844,-0.883365,-0.189395,0.428715,10.917480,295.888200,358.768900
13.9980,-0.878949,-0.190724,0.437120,10.995030,296.442100,358.593600
14.0133,-0.874107,-0.191929,0.446206,11.065390,297.042900,358.481700
14.0285,-0.869234,-0.191421,0.455840,11.035720,297.673200,358.458200
14.0413,-0.863906,-0.191217,0.465942,11.023820,298.339900,358.448000
14.0544,-0.857711,-0.190069,0.477710,10.956810,299.116000,358.470600
14.0687,-0.852275,-0.188979,0.487764,10.893200,299.782900,358.514300
14.0859,-0.847179,-0.188270,0.496833,10.851860,300.389700,358.578000
14.0962,-0.841273,-0.187896,0.506907,10.829990,301.071000,358.770600
14.1124,-0.835235,-0.188142,0.516706,10.844390,301.742400,358.922200
14.1251,-0.829175,-0.189283,0.525967,10.910950,302.388000,359.034800
14.1379,-0.823307,-0.190069,0.534827,10.956790,303.008100,359.175500
14.1513,-0.816568,-0.190830,0.544794,11.001200,303.710200,359.260300
14.1659,-0.809325,-0.190986,0.555443,11.010340,304.462000,359.221300
14.1796,-0.802262,-0.191214,0.565521,11.023660,305.180300,359.200700
14.1953,-0.793219,-0.192215,0.577804,11.082050,306.070700,359.036500
14.2079,-0.783590,-0.191186,0.591130,11.021980,307.030500,358.923300
14.2217,-0.773916,-0.190991,0.603802,11.010600,307.961100,358.948000
14.2350,-0.764461,-0.190266,0.615953,10.968330,308.859600,358.927500
14.2498,-0.753425,-0.190405,0.629363,10.976440,309.873200,358.750200
14.2640,-0.742218,-0.191285,0.642279,11.027790,310.871300,358.531000
14.2798,-0.729517,-0.192017,0.656456,11.070490,311.982500,358.224400
14.2919,-0.717751,-0.190794,0.669650,10.999090,313.014400,358.162800
14.3047,-0.707267,-0.187972,0.681499,10.834430,313.937000,358.457400
14.3188,-0.697764,-0.185481,0.691897,10.689180,314.758100,358.799700
14.3334,-0.687663,-0.184992,0.702067,10.660640,315.593800,358.940900
14.3466,-0.677554,-0.185180,0.711779,10.671640,316.411100,358.925800
14.3619,-0.666483,-0.185657,0.722033,10.699420,317.291000,358.827400
14.3757,-0.655107,-0.185258,0.732472,10.676170,318.191200,358.615400
14.3884,-0.643035,-0.185041,0.743146,10.663520,319.130800,358.516400
14.4020,-0.629717,-0.182928,0.754979,10.540370,320.169000,358.313900
14.4147,-0.615846,-0.179814,0.767073,10.358910,321.240700,358.133200
14.4296,-0.600927,-0.177761,0.779287,10.239360,322.363300,357.901300
14.4448,-0.582724,-0.176357,0.793304,10.157650,323.700700,357.502400
14.4591,-0.564612,-0.175617,0.806456,10.114580,325.003600,357.183500
14.4721,-0.542576,-0.173749,0.821841,10.005860,326.567400,356.968200
14.4862,-0.520351,-0.170418,0.836775,9.812137,328.124500,357.007100
14.4998,-0.497802,-0.165590,0.851337,9.531490,329.683900,357.198900
14.5139,-0.473297,-0.158644,0.866500,9.128181,331.355900,357.383400
14.5304,-0.450156,-0.152086,0.879903,8.747822,332.905900,357.267300
14.5430,-0.421554,-0.146154,0.894948,8.404125,334.777800,357.128300
14.5551,-0.391913,-0.142110,0.908960,8.169950,336.675900,357.004200
14.5681,-0.363868,-0.138841,0.921045,7.980788,338.443000,357.013400
14.5823,-0.327065,-0.133907,0.935466,7.695415,340.728900,357.271100
14.5958,-0.290678,-0.128902,0.948098,7.406163,342.955000,357.466600
14.6125,-0.251994,-0.125695,0.959531,7.220887,345.285200,357.660000
14.6248,-0.214413,-0.124767,0.968742,7.167273,347.519800,357.831500
14.6387,-0.176126,-0.124017,0.976524,7.123970,349.776000,357.975200
14.6514,-0.137408,-0.123186,0.982825,7.076019,352.041100,358.025300
14.6659,-0.095658,-0.123806,0.987685,7.111833,354.468100,358.091600
14.6801,-0.055542,-0.123601,0.990776,7.099983,356.791400,358.238400
14.6950,-0.012706,-0.123887,0.992215,7.116485,359.266400,358.578800
14.7092,0.027341,-0.122951,0.992036,7.062462,1.578726,358.830000
14.7219,0.068054,-0.122347,0.990151,7.027578,3.931817,359.052800
14.7351,0.107009,-0.122571,0.986674,7.040519,6.189772,359.126100
14.7494,0.145552,-0.125700,0.981333,7.221166,8.436668,359.103900
14.7634,0.183215,-0.126936,0.974843,7.292594,10.644150,359.018600
14.7783,0.219713,-0.123919,0.967662,7.118347,12.792400,358.931800
14.7928,0.257863,-0.122712,0.958357,7.048663,15.059760,358.801600
14.8056,0.295326,-0.122892,0.947460,7.059046,17.312390,358.739500
14.8195,0.331868,-0.125436,0.934949,7.205932,19.542730,358.677300
14.8332,0.364784,-0.124227,0.922768,7.136144,21.569630,358.831100
14.8474,0.393532,-0.122801,0.911072,7.053785,23.361650,358.970700
14.8631,0.419936,-0.123195,0.899153,7.076514,25.034230,358.901100
14.8757,0.443677,-0.127031,0.887138,7.298076,26.570600,358.666800
14.8880,0.468110,-0.134132,0.873431,7.708425,28.188810,358.420800
14.9019,0.492739,-0.142601,0.858414,8.198364,29.856290,358.214800
14.9161,0.514428,-0.151709,0.844007,8.725990,31.362610,358.030600
14.9300,0.537046,-0.157276,0.828762,9.048796,32.943650,358.078400
14.9467,0.561035,-0.161714,0.811842,9.306370,34.646960,358.100400
14.9594,0.578869,-0.171397,0.797203,9.869079,35.984350,358.166200
14.9722,0.598066,-0.178069,0.781414,10.257280,37.429140,358.241100
14.9858,0.610603,-0.187558,0.769406,10.810280,38.435620,358.445100
14.9995,0.625523,-0.190319,0.756637,10.971420,39.581070,358.791700
15.0130,0.643161,-0.192752,0.741074,11.113430,40.953920,359.086800
15.0274,0.656264,-0.192080,0.729674,11.074210,41.968000,359.590900
15.0418,0.673332,-0.195769,0.712951,11.289630,43.363000,359.786400
15.0549,0.670254,-0.204645,0.713359,11.808690,43.215570,359.193800
15.0683,0.679339,-0.210431,0.703006,12.147620,44.019160,359.201900
15.0833,0.682169,-0.214866,0.698912,12.407650,44.305400,359.193000
15.0968,0.688940,-0.214677,0.692297,12.396570,44.860750,359.320200
15.1116,0.696841,-0.215412,0.684112,12.439720,45.528100,359.510100
15.1263,0.698690,-0.212275,0.683207,12.255720,45.641890,359.548500
15.1394,0.699833,-0.213428,0.681677,12.323340,45.752940,359.637900
15.1521,0.697866,-0.213104,0.683790,12.304330,45.583700,359.536100
15.1663,0.698377,-0.213525,0.683137,12.329010,45.632030,359.551100
15.1796,0.701488,-0.214595,0.679606,12.391760,45.907720,359.585200
15.1957,0.703025,-0.215020,0.677881,12.416700,46.043130,359.500300
15.2091,0.706047,-0.216848,0.674147,12.523980,46.324040,359.441100
15.2198,0.708134,-0.218777,0.671329,12.637220,46.528310,359.257600
15.2358,0.710690,-0.221538,0.667714,12.799370,46.785790,359.052700
15.2513,0.714667,-0.223324,0.662855,12.904350,47.154010,358.848300
15.2635,0.719393,-0.224512,0.657320,12.974150,47.581580,358.694100
15.2789,0.724645,-0.227114,0.650622,13.127210,48.080980,358.646300
15.2925,0.729735,-0.231039,0.643512,13.358250,48.592750,358.617900
15.3052,0.734240,-0.237278,0.636074,13.725930,49.097540,358.539500
15.3191,0.738384,-0.242869,0.629129,14.055940,49.567860,358.382400
15.3338,0.742544,-0.247931,0.622220,14.355120,50.038440,358.304400
15.3475,0.746369,-0.252368,0.615828,14.617700,50.473990,358.264100
15.3629,0.748756,-0.259427,0.609969,15.036060,50.832240,358.310600
15.3761,0.751273,-0.263601,0.605065,15.283830,51.152490,358.247600
15.3888,0.753818,-0.267030,0.600378,15.487620,51.464450,358.155200
15.4025,0.756260,-0.271201,0.595417,15.735740,51.786010,358.079200
15.4168,0.758620,-0.274186,0.591031,15.913540,52.078280,357.971700
15.4305,0.761136,-0.277302,0.586324,16.099240,52.391980,357.877000
15.4459,0.763150,-0.280850,0.582001,16.310920,52.669750,357.844400
15.4600,0.765668,-0.283618,0.577333,16.476270,52.982770,357.825000
15.4734,0.767566,-0.286712,0.573271,16.661230,53.245110,357.797100
15.4865,0.769828,-0.289572,0.568783,16.832300,53.541380,357.718800
15.5000,0.772298,-0.290228,0.565088,16.871580,53.807170,357.537500
15.5147,0.773748,-0.293924,0.561180,17.093030,54.047580,357.444800
15.5293,0.776804,-0.302023,0.552592,17.579130,54.573230,357.292900
15.5430,0.778304,-0.305072,0.548793,17.762500,54.811830,357.205500
15.5554,0.779361,-0.306838,0.546303,17.868800,54.970950,357.169600
15.5694,0.782279,-0.304982,0.543163,17.757080,55.226460,357.411500
15.5830,0.783282,-0.306661,0.540766,17.858140,55.379420,357.464200
15.5969,0.785999,-0.307387,0.536394,17.901850,55.688970,357.544700
15.6124,0.787365,-0.309494,0.533170,18.028710,55.895850,357.584500
15.6260,0.791299,-0.311469,0.526149,18.147790,56.379360,357.820200
15.6382,0.795569,-0.314593,0.517785,18.336220,56.942490,358.100100
15.6527,0.800122,-0.317921,0.508656,18.537270,57.554950,358.386700
15.6669,0.805739,-0.320480,0.498073,18.691980,58.277420,358.635900
15.6814,0.810088,-0.322289,0.489784,18.801390,58.842610,358.833400
15.6969,0.814447,-0.324520,0.481002,18.936520,59.434470,359.096000
15.7098,0.818615,-0.326792,0.472309,19.074170,60.016720,359.392500
15.7185,0.822900,-0.328794,0.463390,19.195600,60.615330,359.716200
15.7356,0.825001,-0.329786,0.458927,19.255770,60.913940,359.949500
15.7492,0.838594,-0.338077,0.427159,19.759740,63.006850,0.946059
15.7638,0.839593,-0.341498,0.422449,19.968150,63.290340,0.994646
15.7783,0.842881,-0.350374,0.408399,20.510180,64.148550,1.080606
15.7928,0.846011,-0.356553,0.396402,20.888680,64.894360,1.173387
15.8059,0.848936,-0.362456,0.384622,21.251070,65.626460,1.349032
15.8204,0.853210,-0.366868,0.370729,21.522600,66.514500,1.703875
15.8345,0.857221,-0.372104,0.355965,21.845410,67.449090,2.231962
15.8475,0.860857,-0.376698,0.342087,22.129310,68.328120,2.788877
15.8633,0.861119,-0.385179,0.331832,22.654830,68.925850,3.126699
15.8769,0.860098,-0.394395,0.323550,23.228280,69.384830,3.316230
15.8879,0.864513,-0.397962,0.306993,23.450820,70.449790,4.239411
15.9021,0.871152,-0.397504,0.288244,23.422230,71.691800,5.331117
15.9156,0.868230,-0.410906,0.278089,24.261770,72.240060,5.300677
15.9300,0.868544,-0.415975,0.269437,24.580730,72.765250,5.490251
15.9451,0.872461,-0.413433,0.260548,24.420690,73.372510,5.899237
15.9590,0.875234,-0.413871,0.250353,24.448220,74.037290,6.439421
15.9714,0.876281,-0.417142,0.241090,24.654300,74.616880,6.939402
15.9855,0.877385,-0.417925,0.235656,24.703670,74.965790,7.316505
15.9993,0.877774,-0.421681,0.227374,24.940750,75.477620,7.618736
16.0145,0.877105,-0.426569,0.220738,25.250020,75.873950,7.753197
16.0309,0.876980,-0.430959,0.212557,25.528410,76.375720,7.970819
16.0427,0.876948,-0.435167,0.203941,25.795910,76.908130,8.268378
16.0550,0.875953,-0.440271,0.197151,26.121150,77.315780,8.421613
16.0683,0.874330,-0.445198,0.193253,26.435980,77.536290,8.400718
16.0831,0.872560,-0.450951,0.187833,26.804740,77.851530,8.505210
16.0968,0.871137,-0.455864,0.182507,27.120520,78.167430,8.663708
16.1128,0.869903,-0.460402,0.176914,27.413040,78.504400,8.797106
16.1271,0.868718,-0.465021,0.170539,27.711610,78.893450,8.940786
16.1389,0.867961,-0.468784,0.163972,27.955370,79.301990,9.083067
16.1530,0.867113,-0.472538,0.157556,28.199160,79.701620,9.247639
16.1666,0.865670,-0.476765,0.152679,28.474360,79.997520,9.365399
16.1805,0.864307,-0.481110,0.146653,28.757890,80.369930,9.507030
16.1958,0.863034,-0.485213,0.140503,29.026440,80.753280,9.643912
16.2095,0.862056,-0.488452,0.135183,29.238850,81.087790,9.782216
16.2217,0.861964,-0.490008,0.130043,29.341090,81.420610,9.974435
16.2356,0.862268,-0.490538,0.125963,29.375970,81.688840,10.202130
16.2500,0.861806,-0.492214,0.122536,29.486230,81.907630,10.458710
16.2651,0.862074,-0.492640,0.118890,29.514250,82.147800,10.713210
16.2791,0.862148,-0.493708,0.113814,29.584550,82.479770,10.955780
16.2928,0.862008,-0.495146,0.108504,29.679370,82.825710,11.131780
16.3052,0.860935,-0.498080,0.103474,29.873070,83.146640,11.313380
16.3210,0.859587,-0.501452,0.098267,30.096120,83.478320,11.526760
16.3336,0.858765,-0.504096,0.091705,30.271330,83.904620,11.842090
16.3477,0.857757,-0.506897,0.085487,30.457330,84.308490,12.269260
16.3628,0.856157,-0.510422,0.080403,30.691950,84.634990,12.680550
16.3760,0.854086,-0.514885,0.073688,30.989770,85.068930,13.138980
16.3884,0.852119,-0.519044,0.066987,31.268120,85.505080,13.536450
16.4022,0.849968,-0.523510,0.059099,31.567970,86.022540,14.091210
16.4162,0.849461,-0.525159,0.051222,31.678960,86.549310,14.721410
16.4328,0.848613,-0.527162,0.044231,31.813890,87.016350,15.247820
16.4463,0.846704,-0.530714,0.037883,32.053710,87.438190,15.597350
16.4613,0.844402,-0.534759,0.031910,32.327530,87.835800,15.820870
16.4749,0.841120,-0.540257,0.025306,32.701140,88.276690,15.950600
16.4891,0.833723,-0.552148,0.006209,33.514520,89.573320,16.818350
16.5023,0.832099,-0.554607,0.004873,33.683630,89.664490,16.813530
16.5155,0.826101,-0.563515,0.002864,34.299250,89.801380,16.644260
16.5322,0.813007,-0.582182,-0.009159,35.604180,90.645420,16.544730
16.5451,0.804961,-0.592968,-0.020653,36.367890,91.469720,16.496140
16.5566,0.799155,-0.600191,-0.033508,36.883540,92.400980,16.785040
16.5701,0.791402,-0.609609,-0.045384,37.561250,93.282100,17.182910
16.5830,0.788179,-0.613323,-0.051079,37.830150,93.707940,17.545770
16.5969,0.785570,-0.616158,-0.056821,38.036140,94.137040,17.942970
16.6122,0.781972,-0.620356,-0.060645,38.342150,94.434620,18.172580
16.6256,0.779527,-0.623105,-0.063857,38.543230,94.683110,18.319180
16.6380,0.781466,-0.620922,-0.061378,38.383530,94.490890,18.479050
16.6521,0.780259,-0.622836,-0.057205,38.523520,94.193140,18.264630
16.6657,0.776235,-0.627816,-0.057506,38.889150,94.236900,18.062100
16.6799,0.774774,-0.629586,-0.057857,39.019580,94.270680,18.119690
16.6968,0.773262,-0.631319,-0.059185,39.147520,94.376870,18.293490
16.7110,0.774934,-0.629330,-0.058501,39.000680,94.317190,18.426360
16.7221,0.774342,-0.630304,-0.055774,39.072570,94.119740,18.102710
16.7353,0.772539,-0.632827,-0.052097,39.259010,93.857930,17.821460
16.7485,0.770747,-0.634940,-0.052925,39.415520,93.928190,17.879460
16.7634,0.767616,-0.638822,-0.051686,39.704040,93.852100,18.259810
16.7782,0.763317,-0.643927,-0.052004,40.085290,93.897460,17.930040
16.7917,0.760605,-0.646941,-0.054295,40.311350,94.083050,18.119910
16.8039,0.761701,-0.645651,-0.054292,40.214480,94.076990,18.389940
16.8197,0.761069,-0.646413,-0.054074,40.271680,94.064040,18.452210
16.8333,0.763123,-0.644092,-0.052817,40.097630,93.959230,18.441170
16.8466,0.762980,-0.644274,-0.052658,40.111280,93.948090,18.496710
16.8625,0.759065,-0.648553,-0.056560,40.432570,94.261400,18.545730
16.8761,0.757899,-0.650017,-0.055384,40.542890,94.179510,18.533660
16.8883,0.757338,-0.650414,-0.058322,40.572790,94.403590,18.800590
16.9022,0.757616,-0.650129,-0.057890,40.551320,94.369550,18.929400
16.9154,0.759205,-0.648267,-0.057944,40.411080,94.364440,19.035940
16.9305,0.760917,-0.646331,-0.057112,40.265500,94.292380,19.206460
16.9453,0.761941,-0.645111,-0.057254,40.174000,94.297290,19.333020
16.9590,0.762317,-0.644722,-0.056631,40.144820,94.248590,19.344730
16.9728,0.762364,-0.644666,-0.056632,40.140600,94.248380,19.294990
16.9860,0.762377,-0.644664,-0.056480,40.140450,94.236930,19.322040
17.0007,0.762043,-0.645096,-0.056049,40.172890,94.206580,19.352060
17.0144,0.762207,-0.644898,-0.056106,40.158000,94.209950,19.394860
17.0283,0.762589,-0.644441,-0.056157,40.123800,94.211680,19.422090
17.0429,0.762988,-0.643972,-0.056118,40.088630,94.206540,19.399730
17.0550,0.763245,-0.643691,-0.055858,40.067580,94.185750,19.398410
17.0685,0.762232,-0.644952,-0.055128,40.162090,94.136700,19.408150
17.0836,0.761627,-0.645726,-0.054442,40.220090,94.088600,19.379350
17.0972,0.761430,-0.646017,-0.053726,40.241970,94.036040,19.319560
17.1127,0.760522,-0.647206,-0.052259,40.331310,93.930920,19.127470
17.1250,0.760556,-0.647195,-0.051897,40.330430,93.903540,19.089980
17.1374,0.761298,-0.646342,-0.051645,40.266360,93.880910,19.043970
17.1522,0.762072,-0.645480,-0.051013,40.201680,93.829650,18.989100
17.1656,0.762525,-0.645049,-0.049680,40.169350,93.727690,18.885310
17.1817,0.763411,-0.644137,-0.047876,40.100960,93.588470,18.736080
17.1961,0.764338,-0.643156,-0.046235,40.027540,93.461610,18.611390
17.2098,0.765208,-0.642200,-0.045123,39.956090,93.374700,18.543660
17.2227,0.766173,-0.641125,-0.044024,39.875750,93.288580,18.513680
17.2365,0.766942,-0.640247,-0.043403,39.810210,93.239060,18.522370
17.2497,0.767639,-0.639491,-0.042210,39.753900,93.147340,18.443670
17.2635,0.767882,-0.639274,-0.041069,39.737670,93.061490,18.362580
17.2781,0.767694,-0.639603,-0.039418,39.762210,92.939340,18.193410
17.2925,0.767290,-0.640173,-0.038008,39.804690,92.835880,18.130730
17.3060,0.767270,-0.640273,-0.036706,39.812160,92.738900,18.109920
17.3191,0.767917,-0.639569,-0.035432,39.759680,92.641750,18.126000
17.3321,0.768899,-0.638468,-0.033954,39.677690,92.528460,18.114620
17.3461,0.769507,-0.637815,-0.032420,39.629050,92.412480,18.127370
17.3626,0.770726,-0.636459,-0.030026,39.528270,92.230990,18.209170
17.3754,0.772248,-0.634724,-0.027528,39.399520,92.041560,18.226230
17.3888,0.773908,-0.632797,-0.025194,39.256780,91.864590,18.206230
17.4015,0.775477,-0.630957,-0.023028,39.120730,91.700940,18.203820
17.4165,0.776455,-0.629829,-0.020806,39.037500,91.534900,18.227520
17.4296,0.776967,-0.629275,-0.018333,38.996620,91.351650,18.191750
17.4460,0.777706,-0.628442,-0.015279,38.935280,91.125470,18.088250
17.4619,0.778455,-0.627586,-0.011966,38.872260,90.880680,17.912810
17.4735,0.778465,-0.627638,-0.007913,38.876090,90.582400,17.666980
17.4872,0.778761,-0.627311,-0.003567,38.852020,90.262410,17.380620
17.4977,0.778705,-0.627388,0.001745,38.857690,89.871620,17.115390
17.5119,0.778832,-0.627187,0.007626,38.842890,89.438970,16.774380
17.5268,0.778898,-0.626993,0.014050,38.828620,88.966570,16.463710
17.5413,0.779837,-0.625631,0.021013,38.728480,88.456510,16.147290
17.5543,0.781076,-0.623788,0.028442,38.593270,87.914590,15.777090
17.5689,0.782117,-0.622119,0.035511,38.471020,87.400340,15.418220
17.5820,0.782638,-0.621042,0.042240,38.392250,86.910680,15.117620
17.5960,0.783502,-0.619480,0.048686,38.278140,86.444280,14.906790
17.6147,0.784057,-0.618236,0.055127,38.187400,85.978150,14.703600
17.6286,0.784859,-0.616553,0.062128,38.064830,85.473980,14.417960
17.6387,0.785380,-0.615210,0.068516,37.967190,85.014190,14.162270
17.6516,0.785328,-0.614303,0.076759,37.901320,84.417560,13.827480
17.6665,0.785664,-0.612693,0.085669,37.784480,83.777050,13.488000
17.6785,0.785387,-0.611639,0.095210,37.708120,83.087940,13.178080
17.6946,0.784554,-0.611037,0.105404,37.664490,82.348220,12.878410
17.7064,0.783366,-0.610650,0.115948,37.636550,81.580670,12.513590
17.7213,0.782109,-0.610103,0.126809,37.596930,80.790390,12.068760
17.7337,0.780538,-0.609322,0.139599,37.540500,79.859900,11.458620
17.7476,0.780211,-0.606799,0.151873,37.358430,78.984760,10.919200
17.7622,0.779828,-0.604465,0.162758,37.190370,78.211030,10.520590
17.7767,0.779296,-0.601874,0.174490,37.004200,77.379210,10.182650
17.7910,0.777809,-0.599790,0.187790,36.854840,76.426540,9.701858
